WKT,FEAT_DESC,NAME,PERENNIAL,HIERARCHY,MAP_LEGEND,PERIMETER,HECTARES,myarea,myperim
"MULTIPOLYGON (((119.15339 -20.21103,119.15021 -20.20826,119.14987 -20.20652,119.15153 -20.20884,119.15339 -20.21103)))",Lake,,Perennial,Not applicable,Perennial Lake,1270.279,2.263,"22628","1269"
"MULTIPOLYGON (((120.56722 -21.07604,120.56722 -21.07547,120.5683 -21.07592,120.56842 -21.07638,120.56806 -21.07739,120.56734 -21.07807,120.56709 -21.07784,120.56746 -21.07716,120.56722 -21.07604)))",Lake,,Perennial,Not applicable,Perennial Lake,711.401,2.247,"22474","710"
"MULTIPOLYGON (((120.80026 -21.3512,120.80027 -21.35084,120.80118 -21.34917,120.8014 -21.34826,120.80169 -21.34792,120.80323 -21.34651,120.80361 -21.34649,120.80359 -21.34676,120.80171 -21.34839,120.80143 -21.34932,120.80051 -21.35106,120.80026 -21.3512)))",Lake,,Perennial,Not applicable,Perennial Lake,1312.248,2.241,"22406","1310"
"MULTIPOLYGON (((118.6328 -21.70304,118.6318 -21.70178,118.63192 -21.70016,118.63289 -21.70144,118.63313 -21.70224,118.6328 -21.70304)))",Lake,,Perennial,Not applicable,Perennial Lake,716.790,2.231,"22310","714"
"MULTIPOLYGON (((116.81433 -21.47211,116.81272 -21.4721,116.8135 -21.47056,116.81432 -21.4704,116.81433 -21.47211)))",Lake,,Perennial,Not applicable,Perennial Lake,632.103,2.233,"22325","632"
"MULTIPOLYGON (((118.62719 -21.68045,118.62698 -21.67872,118.62722 -21.67816,118.62819 -21.67744,118.62818 -21.67862,118.62719 -21.68045)))",Lake,,Perennial,Not applicable,Perennial Lake,748.393,2.224,"22245","745"
"MULTIPOLYGON (((117.36503 -20.90721,117.36443 -20.9065,117.3645 -20.90422,117.36572 -20.90648,117.36503 -20.90721)))",Lake,,Perennial,Not applicable,Perennial Lake,744.011,2.227,"22275","742"
"MULTIPOLYGON (((121.00865 -21.46582,121.00938 -21.46605,121.00877 -21.46684,121.00745 -21.46786,121.00673 -21.46808,121.00805 -21.46628,121.00865 -21.46582)))",Lake,,Perennial,Not applicable,Perennial Lake,765.477,2.217,"22168","766"
"MULTIPOLYGON (((117.04398 -21.50475,117.0426 -21.50449,117.04181 -21.50383,117.04362 -21.50373,117.04505 -21.50424,117.04398 -21.50475)))",Lake,,Perennial,Not applicable,Perennial Lake,723.360,2.216,"22157","726"
"MULTIPOLYGON (((119.15779 -20.0687,119.15826 -20.06827,119.16042 -20.06613,119.16047 -20.0661,119.1595 -20.06847,119.15779 -20.0687)))",Lake,YEGIN POOL,Perennial,Not applicable,Perennial Lake,864.192,2.201,"22015","864"
"MULTIPOLYGON (((120.33589 -21.70022,120.33227 -21.69987,120.33215 -21.69957,120.33273 -21.69936,120.33453 -21.69958,120.3357 -21.69974,120.33622 -21.70003,120.33589 -21.70022)))",Lake,,Perennial,Not applicable,Perennial Lake,884.914,2.168,"21683","889"
"MULTIPOLYGON (((119.21223 -21.4012,119.2121 -21.40061,119.21283 -21.40009,119.21417 -21.39734,119.2145 -21.39715,119.21405 -21.39861,119.21333 -21.40019,119.21223 -21.4012)))",Lake,,Perennial,Not applicable,Perennial Lake,1057.851,2.149,"21489","1055"
"MULTIPOLYGON (((121.0544 -21.77898,121.05393 -21.77849,121.05392 -21.77785,121.05389 -21.77635,121.05446 -21.77585,121.05472 -21.77633,121.05456 -21.77751,121.05459 -21.77812,121.05458 -21.7785,121.0544 -21.77898)))",Lake,EEL POOL,Perennial,Not applicable,Perennial Lake,751.450,2.140,"21401","748"
"MULTIPOLYGON (((118.63795 -21.63578,118.63726 -21.63263,118.63846 -21.63395,118.63858 -21.6352,118.63795 -21.63578)))",Lake,,Perennial,Not applicable,Perennial Lake,781.348,2.136,"21357","778"
"MULTIPOLYGON (((121.2083 -21.56801,121.20781 -21.56778,121.20747 -21.56738,121.20659 -21.56656,121.20523 -21.56553,121.20503 -21.5652,121.2056 -21.56521,121.20725 -21.56644,121.20818 -21.56754,121.2083 -21.56801)))",Lake,,Perennial,Not applicable,Perennial Lake,951.276,2.135,"21351","952"
"MULTIPOLYGON (((116.74702 -20.96718,116.7439 -20.96499,116.74369 -20.96481,116.74375 -20.96455,116.74401 -20.96452,116.74702 -20.96664,116.74724 -20.96682,116.74727 -20.96707,116.74702 -20.96718)))",Lake,CHERRATTA POOL,Perennial,Not applicable,Perennial Lake,968.296,2.131,"21310","969"
"MULTIPOLYGON (((119.48561 -21.12727,119.48421 -21.12454,119.48546 -21.12495,119.48594 -21.12665,119.48561 -21.12727)))",Lake,,Perennial,Not applicable,Perennial Lake,746.216,2.126,"21262","744"
"MULTIPOLYGON (((116.89052 -20.76768,116.88997 -20.76767,116.89001 -20.76711,116.89075 -20.76648,116.89155 -20.766,116.89218 -20.76619,116.89206 -20.76678,116.89119 -20.76711,116.89052 -20.76768)))",Lake,,Perennial,Not applicable,Perennial Lake,648.712,2.122,"21219","649"
"MULTIPOLYGON (((120.2517 -21.69339,120.25103 -21.69319,120.24969 -21.69221,120.24906 -21.69126,120.24905 -21.69058,120.24967 -21.69111,120.25042 -21.69214,120.25135 -21.69274,120.2517 -21.69339)))",Lake,,Perennial,Not applicable,Perennial Lake,870.841,2.108,"21083","870"
"MULTIPOLYGON (((117.18612 -21.17536,117.18433 -21.1734,117.18457 -21.17302,117.18502 -21.173,117.18613 -21.17408,117.18612 -21.17536)))",Lake,,Perennial,Not applicable,Perennial Lake,690.209,2.108,"21077","689"
"MULTIPOLYGON (((119.43591 -21.34232,119.43386 -21.34232,119.43314 -21.34187,119.4335 -21.34153,119.43483 -21.34153,119.43543 -21.34164,119.43603 -21.34209,119.43591 -21.34232)))",Lake,,Perennial,Not applicable,Perennial Lake,662.363,2.081,"20813","665"
"MULTIPOLYGON (((120.52914 -21.17093,120.52962 -21.17116,120.52938 -21.17262,120.52914 -21.17296,120.52853 -21.17342,120.52842 -21.17262,120.52854 -21.17213,120.52878 -21.17127,120.52914 -21.17093)))",Lake,,Perennial,Not applicable,Perennial Lake,644.379,2.082,"20820","642"
"MULTIPOLYGON (((119.36194 -21.40829,119.3621 -21.40686,119.36283 -21.40585,119.36295 -21.40518,119.36347 -21.40501,119.36307 -21.40686,119.36194 -21.40829)))",Lake,,Perennial,Not applicable,Perennial Lake,835.367,2.034,"20336","833"
"MULTIPOLYGON (((117.72215 -21.08995,117.72271 -21.08961,117.72295 -21.08946,117.72463 -21.08946,117.72491 -21.08971,117.72517 -21.08995,117.72355 -21.09036,117.72215 -21.08995)))",Lake,CULLINGINNA POOL,Perennial,Not applicable,Perennial Lake,675.906,2.037,"20369","679"
"MULTIPOLYGON (((120.0 -21.97318,119.99858 -21.97332,119.99899 -21.97309,120.0 -21.97284,120.00134 -21.97298,120.00283 -21.97328,120.00438 -21.97389,120.00455 -21.97422,120.00421 -21.97423,120.0028 -21.9736,120.00134 -21.97325,120.0 -21.97318)))",Lake,,Perennial,Not applicable,Perennial Lake,1300.114,2.015,"20155","1307"
"MULTIPOLYGON (((121.1477 -21.92221,121.1471 -21.92133,121.14723 -21.91764,121.14744 -21.91724,121.14761 -21.91762,121.1475 -21.92126,121.14775 -21.92182,121.1477 -21.92221)))",Lake,,Perennial,Not applicable,Perennial Lake,1139.492,2.011,"20108","1133"
"MULTIPOLYGON (((117.25184 -21.15662,117.25047 -21.15651,117.25098 -21.15579,117.25148 -21.15549,117.25232 -21.15549,117.25285 -21.15599,117.25184 -21.15662)))",Lake,,Perennial,Not applicable,Perennial Lake,589.988,2.014,"20145","591"
"MULTIPOLYGON (((121.0955 -21.72322,121.09542 -21.7227,121.09646 -21.71994,121.09694 -21.7196,121.09699 -21.72005,121.09588 -21.72285,121.0955 -21.72322)))",Lake,,Perennial,Not applicable,Perennial Lake,885.644,2.000,"20002","882"
"MULTIPOLYGON (((119.69798 -21.22953,119.69821 -21.23064,119.69719 -21.23228,119.697 -21.2311,119.69724 -21.23019,119.69798 -21.22953)))",Lake,,Perennial,Not applicable,Perennial Lake,679.807,1.999,"19994","677"
"MULTIPOLYGON (((121.05617 -21.27866,121.05628 -21.27595,121.05688 -21.27573,121.05689 -21.27832,121.05617 -21.27866)))",Lake,,Perennial,Not applicable,Perennial Lake,740.365,1.994,"19936","738"
"MULTIPOLYGON (((116.78051 -20.98118,116.78021 -20.98089,116.7802 -20.98055,116.78062 -20.98037,116.78208 -20.98039,116.78248 -20.98044,116.78262 -20.98099,116.78213 -20.98116,116.78051 -20.98118)))",Lake,,Perennial,Not applicable,Perennial Lake,607.797,1.987,"19868","610"
"MULTIPOLYGON (((116.54757 -20.78072,116.54648 -20.78057,116.54575 -20.77956,116.54443 -20.77927,116.54625 -20.77912,116.54653 -20.7792,116.54757 -20.78072)))",Lake,,Perennial,Not applicable,Perennial Lake,810.241,1.983,"19830","812"
"MULTIPOLYGON (((119.24302 -20.82589,119.24295 -20.82836,119.24269 -20.8297,119.2417 -20.83044,119.24201 -20.82987,119.24302 -20.82589)))",Lake,,Perennial,Not applicable,Perennial Lake,1084.276,1.969,"19695","1080"
"MULTIPOLYGON (((119.26423 -21.38591,119.26165 -21.38511,119.26303 -21.38478,119.26509 -21.38553,119.26423 -21.38591)))",Lake,,Perennial,Not applicable,Perennial Lake,753.934,1.942,"19423","757"
"MULTIPOLYGON (((116.36488 -20.87816,116.3651 -20.87784,116.36523 -20.87753,116.36582 -20.87794,116.36649 -20.87827,116.36678 -20.87877,116.3668 -20.87934,116.36677 -20.87998,116.36659 -20.88015,116.36643 -20.88006,116.36627 -20.87989,116.36625 -20.87896,116.36593 -20.87858,116.36545 -20.87838,116.36514 -20.87827,116.36488 -20.87816)))",Lake,,Perennial,Not applicable,Perennial Lake,778.686,1.948,"19484","778"
"MULTIPOLYGON (((118.32525 -20.80355,118.32361 -20.80097,118.32385 -20.80025,118.3253 -20.80254,118.32525 -20.80355)))",Lake,,Perennial,Not applicable,Perennial Lake,825.844,1.947,"19473","823"
"MULTIPOLYGON (((118.6282 -21.60023,118.62964 -21.60091,118.63067 -21.60287,118.62946 -21.60207,118.6282 -21.60023)))",Lake,,Perennial,Not applicable,Perennial Lake,804.846,1.915,"19149","804"
"MULTIPOLYGON (((120.10415 -21.80622,120.10379 -21.80611,120.10393 -21.80575,120.10591 -21.80483,120.10645 -21.80486,120.10628 -21.80536,120.10604 -21.80556,120.10583 -21.80564,120.10515 -21.80592,120.10415 -21.80622)))",Lake,,Perennial,Not applicable,Perennial Lake,664.567,1.894,"18940","666"
"MULTIPOLYGON (((117.81996 -21.29307,117.81939 -21.29278,117.8192 -21.29213,117.82009 -21.29163,117.82178 -21.28998,117.82144 -21.29109,117.82096 -21.29133,117.82038 -21.29171,117.82002 -21.2924,117.81996 -21.29307)))",Lake,,Perennial,Not applicable,Perennial Lake,921.036,1.894,"18937","920"
"MULTIPOLYGON (((121.14984 -21.91137,121.14964 -21.91095,121.14956 -21.90904,121.14945 -21.90779,121.14947 -21.90741,121.14971 -21.90752,121.14995 -21.90789,121.15001 -21.90915,121.15009 -21.91089,121.14984 -21.91137)))",Lake,,Perennial,Not applicable,Perennial Lake,915.699,1.870,"18697","911"
"MULTIPOLYGON (((120.22474 -21.7045,120.22543 -21.70436,120.22615 -21.70448,120.22758 -21.7044,120.22814 -21.7047,120.22749 -21.70499,120.22622 -21.70501,120.22515 -21.70491,120.22474 -21.7045)))",Lake,,Perennial,Not applicable,Perennial Lake,739.470,1.832,"18322","743"
"MULTIPOLYGON (((120.63655 -21.36311,120.63505 -21.36309,120.6333 -21.36275,120.63284 -21.36264,120.63261 -21.36248,120.63284 -21.36228,120.63353 -21.36232,120.63511 -21.36272,120.63642 -21.36273,120.63683 -21.36293,120.63655 -21.36311)))",Lake,,Perennial,Not applicable,Perennial Lake,908.488,1.824,"18237","913"
"MULTIPOLYGON (((119.87757 -20.60047,119.87493 -20.60002,119.87469 -20.59979,119.87493 -20.59946,119.87709 -20.59979,119.87769 -20.60013,119.87757 -20.60047)))",Lake,,Perennial,Not applicable,Perennial Lake,698.140,1.828,"18281","700"
"MULTIPOLYGON (((119.18661 -20.39663,119.18566 -20.39403,119.18495 -20.39267,119.18519 -20.39256,119.18566 -20.39301,119.18638 -20.39437,119.18661 -20.39663)))",Lake,,Perennial,Not applicable,Perennial Lake,992.874,1.830,"18301","990"
"MULTIPOLYGON (((117.95022 -21.42579,117.94991 -21.42554,117.94938 -21.42509,117.94889 -21.42467,117.94865 -21.42433,117.94884 -21.42343,117.95011 -21.42495,117.95058 -21.42557,117.95022 -21.42579)))",Lake,,Perennial,Not applicable,Perennial Lake,675.517,1.789,"17889","675"
"MULTIPOLYGON (((116.0364 -21.75819,116.037 -21.75533,116.0368 -21.75431,116.03749 -21.75476,116.03737 -21.75645,116.0364 -21.75819)))",Lake,ROBE POOL,Perennial,Not applicable,Perennial Lake,933.587,1.777,"17774","929"
"MULTIPOLYGON (((117.1028 -21.20617,117.10295 -21.20558,117.10396 -21.20432,117.10453 -21.20393,117.105 -21.20367,117.10517 -21.20361,117.10512 -21.20375,117.10449 -21.20457,117.1039 -21.20534,117.10341 -21.20592,117.1028 -21.20617)))",Lake,,Perennial,Not applicable,Perennial Lake,775.309,1.768,"17676","775"
"MULTIPOLYGON (((119.44551 -21.34074,119.44835 -21.33781,119.44772 -21.33939,119.44712 -21.33995,119.44551 -21.34074)))",Lake,,Perennial,Not applicable,Perennial Lake,901.813,1.762,"17624","901"
"MULTIPOLYGON (((116.89419 -20.76339,116.89395 -20.76351,116.89363 -20.76409,116.89313 -20.76479,116.89263 -20.76459,116.8927 -20.76388,116.89306 -20.76338,116.89349 -20.76291,116.89392 -20.76298,116.89419 -20.76339)))",Lake,,Perennial,Not applicable,Perennial Lake,564.490,1.761,"17606","564"
"MULTIPOLYGON (((117.09336 -21.22389,117.09314 -21.22313,117.09351 -21.22245,117.09459 -21.22174,117.09459 -21.22268,117.09336 -21.22389)))",Lake,WALOO WALOO POOL,Perennial,Not applicable,Perennial Lake,598.899,1.745,"17447","598"
"MULTIPOLYGON (((119.0454 -20.15409,119.04462 -20.15398,119.04247 -20.15353,119.04216 -20.15296,119.04213 -20.15291,119.04289 -20.15278,119.04412 -20.15344,119.0454 -20.15409)))",Lake,,Perennial,Not applicable,Perennial Lake,768.460,1.745,"17452","771"
"MULTIPOLYGON (((118.16076 -20.52555,118.16248 -20.52619,118.16297 -20.52735,118.16153 -20.52676,118.16076 -20.52555)))",Lake,,Perennial,Not applicable,Perennial Lake,650.683,1.714,"17145","651"
"MULTIPOLYGON (((119.73831 -20.54983,119.74024 -20.55196,119.73977 -20.55191,119.73918 -20.55185,119.73836 -20.55098,119.73831 -20.54983)))",Lake,,Perennial,Not applicable,Perennial Lake,677.866,1.699,"16992","677"
"MULTIPOLYGON (((118.02418 -21.49101,118.02426 -21.4908,118.02461 -21.49026,118.02507 -21.48966,118.02593 -21.48921,118.02706 -21.48882,118.0273 -21.48878,118.02712 -21.48897,118.02631 -21.48959,118.02539 -21.49016,118.02438 -21.49089,118.02418 -21.49101)))",Lake,,Perennial,Not applicable,Perennial Lake,835.137,1.683,"16832","836"
"MULTIPOLYGON (((117.58455 -20.78345,117.58358 -20.78101,117.58378 -20.77984,117.58446 -20.78133,117.58455 -20.78345)))",Lake,,Perennial,Not applicable,Perennial Lake,837.667,1.689,"16890","834"
"MULTIPOLYGON (((120.46052 -21.65897,120.45969 -21.65877,120.45918 -21.65858,120.4578 -21.65734,120.45763 -21.65698,120.45809 -21.65702,120.45942 -21.65823,120.46036 -21.65851,120.46095 -21.65892,120.46052 -21.65897)))",Lake,,Perennial,Not applicable,Perennial Lake,848.442,1.678,"16777","850"
"MULTIPOLYGON (((116.10156 -21.75623,116.10179 -21.75582,116.10215 -21.75503,116.10405 -21.75402,116.10266 -21.75576,116.10156 -21.75623)))",Lake,,Perennial,Not applicable,Perennial Lake,737.784,1.667,"16669","738"
"MULTIPOLYGON (((117.03505 -21.50459,117.0342 -21.50425,117.03383 -21.50367,117.03481 -21.50346,117.03617 -21.50419,117.03505 -21.50459)))",Lake,,Perennial,Not applicable,Perennial Lake,559.660,1.656,"16559","561"
"MULTIPOLYGON (((120.67419 -21.3758,120.67226 -21.37534,120.6719 -21.37478,120.6719 -21.37455,120.67286 -21.37467,120.67407 -21.37534,120.67419 -21.3758)))",Lake,,Perennial,Not applicable,Perennial Lake,601.630,1.632,"16324","603"
"MULTIPOLYGON (((120.54467 -21.05477,120.54391 -21.05475,120.5433 -21.05469,120.54366 -21.05447,120.54464 -21.0543,120.54524 -21.05402,120.54559 -21.05386,120.5459 -21.05383,120.5462 -21.05391,120.54636 -21.05405,120.54632 -21.05419,120.54618 -21.05428,120.54586 -21.05451,120.54534 -21.0547,120.54467 -21.05477)))",Lake,,Perennial,Not applicable,Perennial Lake,689.538,1.631,"16307","692"
"MULTIPOLYGON (((117.16547 -21.15319,117.16528 -21.15209,117.16606 -21.15045,117.16649 -21.15119,117.16547 -21.15319)))",Lake,,Perennial,Not applicable,Perennial Lake,663.558,1.601,"16010","661"
"MULTIPOLYGON (((120.75959 -21.47937,120.75941 -21.47907,120.75946 -21.47857,120.76047 -21.47666,120.76079 -21.47654,120.76087 -21.47679,120.76046 -21.47772,120.76009 -21.47864,120.75981 -21.47903,120.75959 -21.47937)))",Lake,,Perennial,Not applicable,Perennial Lake,713.049,1.585,"15849","711"
"MULTIPOLYGON (((119.48919 -21.128,119.48847 -21.12777,119.48714 -21.12642,119.48689 -21.12521,119.48919 -21.128)))",Lake,,Perennial,Not applicable,Perennial Lake,810.557,1.582,"15824","810"
"MULTIPOLYGON (((120.92061 -21.40345,120.91965 -21.40323,120.91892 -21.40289,120.91866 -21.40249,120.91904 -21.4023,120.91966 -21.40225,120.92019 -21.40257,120.92061 -21.403,120.92061 -21.40345)))",Lake,,Perennial,Not applicable,Perennial Lake,526.766,1.575,"15751","528"
"MULTIPOLYGON (((118.58419 -20.87691,118.58405 -20.87691,118.58383 -20.87691,118.58216 -20.87555,118.58221 -20.87536,118.58228 -20.8751,118.58264 -20.8751,118.58419 -20.87658,118.58419 -20.87691)))",Lake,,Perennial,Not applicable,Perennial Lake,622.571,1.572,"15724","623"
"MULTIPOLYGON (((120.98295 -21.13129,120.98246 -21.13073,120.98246 -21.12971,120.98293 -21.12949,120.98342 -21.13027,120.98354 -21.13107,120.98295 -21.13129)))",Lake,,Perennial,Not applicable,Perennial Lake,504.386,1.561,"15613","503"
"MULTIPOLYGON (((117.63769 -21.09214,117.63906 -21.09172,117.64056 -21.09195,117.63918 -21.09251,117.63822 -21.09251,117.63769 -21.09214)))",Lake,,Perennial,Not applicable,Perennial Lake,629.555,1.522,"15216","632"
"MULTIPOLYGON (((118.62234 -20.50834,118.6221 -20.50833,118.62151 -20.50754,118.6212 -20.5052,118.62246 -20.508,118.62234 -20.50834)))",Lake,COOLIARIN POOL,Perennial,Not applicable,Perennial Lake,772.034,1.526,"15257","769"
"MULTIPOLYGON (((119.05628 -20.24757,119.05617 -20.24755,119.05501 -20.24638,119.05503 -20.24528,119.05524 -20.24412,119.0554 -20.24403,119.05554 -20.24407,119.05567 -20.24421,119.05542 -20.24532,119.05539 -20.24628,119.05627 -20.24742,119.05628 -20.24757)))",Lake,,Perennial,Not applicable,Perennial Lake,903.602,1.518,"15182","901"
"MULTIPOLYGON (((117.3414 -20.77783,117.34181 -20.77827,117.34124 -20.77888,117.34045 -20.77944,117.33971 -20.77924,117.3414 -20.77783)))",Lake,,Perennial,Not applicable,Perennial Lake,572.562,1.511,"15114","573"
"MULTIPOLYGON (((119.48687 -20.46973,119.48472 -20.46946,119.48958 -20.46886,119.48687 -20.46973)))",Lake,,Perennial,Not applicable,Perennial Lake,1031.832,1.503,"15029","1036"
"MULTIPOLYGON (((120.44946 -21.65543,120.44892 -21.65541,120.44815 -21.65527,120.44772 -21.65511,120.44684 -21.6543,120.44677 -21.65392,120.44676 -21.65338,120.44693 -21.65311,120.44717 -21.65341,120.44716 -21.65412,120.4475 -21.65435,120.44794 -21.65482,120.44867 -21.65505,120.44918 -21.65514,120.44946 -21.65543)))",Lake,,Perennial,Not applicable,Perennial Lake,859.048,1.490,"14904","859"
"MULTIPOLYGON (((120.92881 -21.40321,120.92896 -21.40243,120.92941 -21.40167,120.93032 -21.40141,120.93089 -21.4017,120.9306 -21.4019,120.92999 -21.40206,120.92975 -21.4023,120.92918 -21.40301,120.92881 -21.40321)))",Lake,,Perennial,Not applicable,Perennial Lake,631.725,1.474,"14739","632"
"MULTIPOLYGON (((121.11695 -21.80285,121.11647 -21.8024,121.11632 -21.80129,121.11623 -21.80058,121.1165 -21.8003,121.11678 -21.80058,121.11706 -21.80207,121.11695 -21.80285)))",Lake,,Perennial,Not applicable,Perennial Lake,614.921,1.464,"14639","612"
"MULTIPOLYGON (((118.45915 -21.11178,118.45879 -21.11178,118.45867 -21.11133,118.45951 -21.11031,118.45987 -21.11031,118.46011 -21.11076,118.45987 -21.11132,118.45915 -21.11178)))",Lake,,Perennial,Not applicable,Perennial Lake,482.241,1.454,"14542","482"
"MULTIPOLYGON (((118.28302 -20.67642,118.28254 -20.67597,118.28193 -20.67462,118.28216 -20.67394,118.28326 -20.67597,118.28302 -20.67642)))",Lake,,Perennial,Not applicable,Perennial Lake,621.871,1.448,"14482","620"
"MULTIPOLYGON (((117.5901 -20.7967,117.58986 -20.79579,117.58999 -20.79466,117.59037 -20.79419,117.59054 -20.79533,117.59058 -20.79647,117.5901 -20.7967)))",Lake,,Perennial,Not applicable,Perennial Lake,607.166,1.445,"14450","605"
"MULTIPOLYGON (((120.75327 -21.39924,120.75315 -21.39789,120.75339 -21.39755,120.75435 -21.39709,120.75435 -21.39743,120.75399 -21.39822,120.75327 -21.39924)))",Lake,,Perennial,Not applicable,Perennial Lake,576.581,1.436,"14356","575"
"MULTIPOLYGON (((119.69827 -20.53069,119.69853 -20.5303,119.69932 -20.53071,119.70034 -20.53203,119.69877 -20.53136,119.69827 -20.53069)))",Lake,,Perennial,Not applicable,Perennial Lake,595.952,1.442,"14417","596"
"MULTIPOLYGON (((118.63436 -21.70637,118.63383 -21.70574,118.63401 -21.70459,118.63504 -21.70541,118.63504 -21.70574,118.63436 -21.70637)))",Lake,,Perennial,Not applicable,Perennial Lake,494.034,1.429,"14286","493"
"MULTIPOLYGON (((119.53166 -20.46555,119.53067 -20.46553,119.52987 -20.46428,119.5313 -20.46459,119.53166 -20.46555)))",Lake,,Perennial,Not applicable,Perennial Lake,530.383,1.434,"14339","531"
"MULTIPOLYGON (((120.7536 -21.02181,120.7536 -21.02,120.75409 -21.01966,120.75444 -21.02023,120.7542 -21.02135,120.7536 -21.02181)))",Lake,,Perennial,Not applicable,Perennial Lake,545.346,1.427,"14274","544"
